Ticker,Metric,CoveragePct,Taxonomy,Concept,UnitCount,EntryCount
UNH,Equity,90.91,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1,163
UNH,Equity,90.91,us-gaap,LiabilitiesAndStockholdersEquity,1,136
UNH,Equity,90.91,us-gaap,RedeemableNoncontrollingInterestEquityCarryingAmount,1,107
UNH,Equity,90.91,us-gaap,StockholdersEquity,1,92
UNH,Equity,90.91,us-gaap,EquityMethodInvestments,1,67
UNH,Equity,90.91,us-gaap,AvailableForSaleSecuritiesEquitySecurities,1,59
UNH,Equity,90.91,us-gaap,EquitySecuritiesFvNiAndWithoutReadilyDeterminableFairValue,1,47
UNH,Equity,90.91,us-gaap,AvailableForSaleEquitySecuritiesAmortizedCostBasis,1,36
UNH,Equity,90.91,us-gaap,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,1,30
UNH,Equity,90.91,us-gaap,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,1,30
UNH,Equity,90.91,us-gaap,EquitySecuritiesFvNiCurrentAndNoncurrent,1,26
UNH,Equity,90.91,us-gaap,EquitySecuritiesFvNi,1,25
UNH,Equity,90.91,us-gaap,NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,1,19
UNH,Equity,90.91,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1,12
UNH,Equity,90.91,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,1,12
UNH,Equity,90.91,us-gaap,EquitySecuritiesFvNiUnrealizedGain,1,6
UNH,Equity,90.91,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,1,6
UNH,Equity,90.91,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,1,6
UNH,Equity,90.91,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,1,6
UNH,EPS,90.91,us-gaap,EarningsPerShareBasic,1,262
UNH,EPS,90.91,us-gaap,EarningsPerShareDiluted,1,262
UNH,EPS,90.91,us-gaap,OperatingIncomeLoss,1,262
UNH,EPS,90.91,us-gaap,CommonStockDividendsPerShareCashPaid,1,237
UNH,EPS,90.91,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,222
UNH,EPS,90.91,us-gaap,WeightedAverageNumberDilutedSharesOutstandingAdjustment,1,222
UNH,EPS,90.91,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,222
UNH,EPS,90.91,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,222
UNH,EPS,90.91,us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1,214
UNH,EPS,90.91,us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,1,214
UNH,EPS,90.91,us-gaap,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,1,213
UNH,EPS,90.91,us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,1,182
UNH,EPS,90.91,us-gaap,ShareBasedCompensation,1,178
UNH,EPS,90.91,us-gaap,StockIssuedDuringPeriodValueNewIssues,1,169
UNH,EPS,90.91,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1,163
UNH,EPS,90.91,us-gaap,IncreaseDecreaseInOtherOperatingAssets,1,154
UNH,EPS,90.91,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,154
UNH,EPS,90.91,us-gaap,StockIssuedDuringPeriodValueShareBasedCompensation,1,152
UNH,EPS,90.91,us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,1,150
UNH,EPS,90.91,us-gaap,CommonStockParOrStatedValuePerShare,1,136
UNH,SharesOutstanding,90.91,us-gaap,EarningsPerShareBasic,1,262
UNH,SharesOutstanding,90.91,us-gaap,EarningsPerShareDiluted,1,262
UNH,SharesOutstanding,90.91,us-gaap,CommonStockDividendsPerShareCashPaid,1,237
UNH,SharesOutstanding,90.91,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,222
UNH,SharesOutstanding,90.91,us-gaap,WeightedAverageNumberDilutedSharesOutstandingAdjustment,1,222
UNH,SharesOutstanding,90.91,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,222
UNH,SharesOutstanding,90.91,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,222
UNH,SharesOutstanding,90.91,us-gaap,ShareBasedCompensation,1,178
UNH,SharesOutstanding,90.91,us-gaap,StockIssuedDuringPeriodValueNewIssues,1,169
UNH,SharesOutstanding,90.91,us-gaap,StockIssuedDuringPeriodValueShareBasedCompensation,1,152
UNH,SharesOutstanding,90.91,us-gaap,CommonStockParOrStatedValuePerShare,1,136
UNH,SharesOutstanding,90.91,us-gaap,CommonStockSharesAuthorized,1,136
UNH,SharesOutstanding,90.91,us-gaap,CommonStockSharesIssued,1,136
UNH,SharesOutstanding,90.91,us-gaap,CommonStockSharesOutstanding,1,136
UNH,SharesOutstanding,90.91,us-gaap,PreferredStockParOrStatedValuePerShare,1,136
UNH,SharesOutstanding,90.91,us-gaap,PreferredStockSharesAuthorized,1,136
UNH,SharesOutstanding,90.91,us-gaap,PreferredStockSharesIssued,1,136
UNH,SharesOutstanding,90.91,us-gaap,PreferredStockSharesOutstanding,1,136
UNH,SharesOutstanding,90.91,us-gaap,AllocatedShareBasedCompensationExpenseNetOfTax,1,95
UNH,SharesOutstanding,90.91,us-gaap,CommonStockDividendsPerShareDeclared,1,87
SHEL,Equity,66.67,ifrs-full,Equity,1,78
SHEL,Equity,66.67,ifrs-full,DividendsPaidToEquityHoldersOfParentClassifiedAsFinancingActivities,1,73
SHEL,Equity,66.67,ifrs-full,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,1,73
SHEL,Equity,66.67,ifrs-full,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,73
SHEL,Equity,66.67,ifrs-full,OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,1,67
SHEL,Equity,66.67,ifrs-full,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,1,66
SHEL,Equity,66.67,ifrs-full,IncreaseDecreaseThroughTransfersAndOtherChangesEquity,1,49
SHEL,Equity,66.67,ifrs-full,EquityAndLiabilities,1,39
SHEL,Equity,66.67,ifrs-full,EquityAttributableToOwnersOfParent,1,39
SHEL,Equity,66.67,ifrs-full,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,33
SHEL,Equity,66.67,ifrs-full,ShareOfTotalComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,33
SHEL,Equity,66.67,ifrs-full,GainsLossesRecognisedInProfitOrLossAttributableToChangeInUnrealisedGainsOrLossesForEntitysOwnEquityInstrumentsHeldAtEndOfPeriodFairValueMeasurement,1,22
SHEL,Equity,66.67,ifrs-full,PurchaseOfInterestsInInvestmentsAccountedForUsingEquityMethod,1,15
SHEL,Equity,66.67,ifrs-full,InvestmentAccountedForUsingEquityMethod,1,14
SHEL,Equity,66.67,ifrs-full,ShareOfProfitLossOfContinuingOperationsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,6
SHEL,Equity,66.67,ifrs-full,ProceedsFromSalesOfInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,1,3
SHEL,Equity,66.67,ifrs-full,PurchaseOfInvestmentsOtherThanInvestmentsAccountedForUsingEquityMethod,1,3
SHEL,Equity,66.67,ifrs-full,IssueOfEquity,1,2
SHEL,Equity,66.67,ifrs-full,OtherCashPaymentsToAcquireEquityOrDebtInstrumentsOfOtherEntitiesClassifiedAsInvestingActivities,1,2
SHEL,TotalDebt,80.0,ifrs-full,CashFlowsFromUsedInIncreaseDecreaseInCurrentBorrowings,1,73
SHEL,TotalDebt,80.0,ifrs-full,PurchaseOfOtherLongtermAssetsClassifiedAsInvestingActivities,1,73
SHEL,TotalDebt,80.0,ifrs-full,LongtermBorrowings,1,43
SHEL,TotalDebt,80.0,ifrs-full,CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,1,35
SHEL,TotalDebt,80.0,ifrs-full,Borrowings,1,34
SHEL,TotalDebt,80.0,ifrs-full,CapitalisationRateOfBorrowingCostsEligibleForCapitalisation,1,33
SHEL,TotalDebt,80.0,ifrs-full,NetDebt,1,30
SHEL,TotalDebt,80.0,ifrs-full,ShorttermBorrowings,1,26
SHEL,TotalDebt,80.0,ifrs-full,AggregateDifferenceBetweenFairValueAtInitialRecognitionAndAmountDeterminedUsingValuationTechniqueYetToBeRecognised,1,24
SHEL,TotalDebt,80.0,ifrs-full,ShorttermDepositsClassifiedAsCashEquivalents,1,22
SHEL,TotalDebt,80.0,ifrs-full,UnusedTaxCreditsForWhichNoDeferredTaxAssetRecognised,1,22
SHEL,TotalDebt,80.0,ifrs-full,BankBorrowingsUndiscountedCashFlows,1,20
SHEL,TotalDebt,80.0,ifrs-full,LeaseLiabilities,1,19
SHEL,TotalDebt,80.0,ifrs-full,CurrentPortionOfLongtermBorrowings,1,18
SHEL,TotalDebt,80.0,ifrs-full,GrossLeaseLiabilities,1,17
SHEL,TotalDebt,80.0,ifrs-full,IncreaseDecreaseInAggregateDifferenceBetweenFairValueAtInitialRecognitionAndAmountDeterminedUsingValuationTechniqueYetToBeRecognised,1,16
SHEL,TotalDebt,80.0,ifrs-full,DefinedBenefitObligationAtPresentValue,1,6
SHEL,TotalDebt,80.0,ifrs-full,FinanceLeaseLiabilities,1,5
SHEL,TotalDebt,80.0,ifrs-full,RecognisedFinanceLeaseAsAssets,1,2
SHEL,TotalDebt,80.0,ifrs-full,WeightedAverageLesseesIncrementalBorrowingRateAppliedToLeaseLiabilitiesRecognisedAtDateOfInitialApplicationOfIFRS16,1,2
RY,TotalDebt,0.0,ifrs-full,AdjustmentsForDecreaseIncreaseInReverseRepurchaseAgreementsAndCashCollateralOnSecuritiesBorrowed,1,88
RY,TotalDebt,0.0,ifrs-full,BalancesOnTermDepositsFromCustomers,1,60
RY,TotalDebt,0.0,ifrs-full,ReverseRepurchaseAgreementsAndCashCollateralOnSecuritiesBorrowed,1,60
RY,TotalDebt,0.0,ifrs-full,ShorttermDepositsNotClassifiedAsCashEquivalents,1,60
RY,TotalDebt,0.0,ifrs-full,AccumulatedChangesInFairValueOfFinancialLiabilityAttributableToChangesInCreditRiskOfLiability,1,16
RY,TotalDebt,0.0,ifrs-full,DifferenceBetweenCarryingAmountOfFinancialLiabilityAndAmountContractuallyRequiredToPayAtMaturityToHolderOfObligation,1,16
RY,TotalDebt,0.0,ifrs-full,UnusedTaxCreditsForWhichNoDeferredTaxAssetRecognised,1,16
RY,TotalDebt,0.0,ifrs-full,AmountByWhichFinancialAssetsRelatedCreditDerivativesOrSimilarInstrumentsMitigateMaximumExposureToCreditRisk,1,14
RY,TotalDebt,0.0,ifrs-full,DeferredTaxRelatingToItemsChargedOrCreditedDirectlyToEquity,1,14
RY,TotalDebt,0.0,ifrs-full,CreditDerivativeNominalAmount,1,13
RY,TotalDebt,0.0,ifrs-full,LeaseLiabilities,1,12
RY,TotalDebt,0.0,ifrs-full,ShorttermBorrowings,1,5
RY,TotalDebt,0.0,ifrs-full,ConfidenceLevelUsedToDetermineRiskAdjustmentForNonfinancialRisk,1,4
RY,TotalDebt,0.0,ifrs-full,UndrawnBorrowingFacilities,1,3
RY,TotalDebt,0.0,ifrs-full,FutureFinanceChargeOnFinanceLease,1,2
RY,TotalDebt,0.0,ifrs-full,WeightedAverageDurationOfDefinedBenefitObligation,1,2
GEV,Revenue,81.25,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,40
GEV,Revenue,81.25,us-gaap,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1,26
GEV,Revenue,81.25,us-gaap,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1,26
GEV,Revenue,81.25,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1,26
GEV,Revenue,81.25,us-gaap,MinorityInterestPeriodIncreaseDecrease,1,26
GEV,Revenue,81.25,us-gaap,NetIncomeLossAttributableToNoncontrollingInterest,1,26
GEV,Revenue,81.25,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,1,26
GEV,Revenue,81.25,us-gaap,ContractWithCustomerLiabilityRevenueRecognized,1,16
GEV,Revenue,81.25,us-gaap,DecommissioningLiabilityNoncurrent,1,16
GEV,Revenue,81.25,us-gaap,MinorityInterest,1,16
GEV,Revenue,81.25,us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,1,15
GEV,Revenue,81.25,us-gaap,ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInEstimateOfTransactionPrice,1,10
GEV,Revenue,81.25,us-gaap,ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueChangeInMeasureOfProgress,1,8
GEV,Revenue,81.25,us-gaap,RevenueRemainingPerformanceObligation,1,8
GEV,Revenue,81.25,us-gaap,InterestPaidNet,1,6
GEV,Revenue,81.25,us-gaap,UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,1,6
GEV,Revenue,81.25,us-gaap,UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,1,5
GEV,Revenue,81.25,us-gaap,ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,1,2
GEV,Equity,87.5,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,40
GEV,Equity,87.5,us-gaap,IncomeLossFromEquityMethodInvestments,1,26
GEV,Equity,87.5,us-gaap,PaymentsToAcquireEquityMethodInvestments,1,18
GEV,Equity,87.5,us-gaap,ProceedsFromSaleOfEquityMethodInvestments,1,18
GEV,Equity,87.5,us-gaap,EquityMethodInvestments,1,16
GEV,Equity,87.5,us-gaap,LiabilitiesAndStockholdersEquity,1,16
GEV,Equity,87.5,us-gaap,StockholdersEquity,1,16
GEV,Equity,87.5,us-gaap,EquitySecuritiesFvNi,1,2
GEV,EPS,75.0,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,27
GEV,EPS,75.0,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,27
GEV,EPS,75.0,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1,26
GEV,EPS,75.0,us-gaap,MinorityInterestPeriodIncreaseDecrease,1,26
GEV,EPS,75.0,us-gaap,OperatingIncomeLoss,1,26
GEV,EPS,75.0,us-gaap,OperatingLeaseCost,1,26
GEV,EPS,75.0,us-gaap,OtherNonoperatingIncomeExpense,1,26
GEV,EPS,75.0,us-gaap,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,1,26
GEV,EPS,75.0,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,24
GEV,EPS,75.0,us-gaap,EarningsPerShareBasic,1,24
GEV,EPS,75.0,us-gaap,EarningsPerShareDiluted,1,24
GEV,EPS,75.0,us-gaap,WeightedAverageNumberDilutedSharesOutstandingAdjustment,1,24
GEV,EPS,75.0,us-gaap,EffectiveIncomeTaxRateContinuingOperations,1,21
GEV,EPS,75.0,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,1,18
GEV,EPS,75.0,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffectContinuingOperations,1,18
GEV,EPS,75.0,us-gaap,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffectDisposalGroupIncludingDiscontinuedOperations,1,18
GEV,EPS,75.0,us-gaap,CommonStockSharesOutstanding,1,18
GEV,EPS,75.0,us-gaap,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,1,18
GEV,EPS,75.0,us-gaap,NetCashProvidedByUsedInOperatingActivities,1,18
GEV,EPS,75.0,us-gaap,OtherOperatingActivitiesCashFlowStatement,1,18
GEV,SharesOutstanding,87.5,us-gaap,WeightedAverageNumberOfDilutedSharesOutstanding,1,27
GEV,SharesOutstanding,87.5,us-gaap,WeightedAverageNumberOfSharesOutstandingBasic,1,27
GEV,SharesOutstanding,87.5,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1,26
GEV,SharesOutstanding,87.5,us-gaap,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1,24
GEV,SharesOutstanding,87.5,us-gaap,EarningsPerShareBasic,1,24
GEV,SharesOutstanding,87.5,us-gaap,EarningsPerShareDiluted,1,24
GEV,SharesOutstanding,87.5,us-gaap,WeightedAverageNumberDilutedSharesOutstandingAdjustment,1,24
GEV,SharesOutstanding,87.5,us-gaap,CommonStockSharesOutstanding,1,18
GEV,SharesOutstanding,87.5,us-gaap,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1,16
GEV,SharesOutstanding,87.5,us-gaap,StockIssuedDuringPeriodValueShareBasedCompensation,1,16
GEV,SharesOutstanding,87.5,us-gaap,CommonStockParOrStatedValuePerShare,1,11
GEV,SharesOutstanding,87.5,us-gaap,CommonStockSharesAuthorized,1,11
GEV,SharesOutstanding,87.5,us-gaap,TreasuryStockCommonShares,1,10
GEV,SharesOutstanding,87.5,dei,EntityCommonStockSharesOutstanding,1,8
GEV,SharesOutstanding,87.5,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,1,8
GEV,SharesOutstanding,87.5,us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,1,8
GEV,SharesOutstanding,87.5,us-gaap,StockIssuedDuringPeriodValueNewIssues,1,8
GEV,SharesOutstanding,87.5,us-gaap,CommonStockDividendsPerShareDeclared,1,7
GEV,SharesOutstanding,87.5,us-gaap,StandardProductWarrantyAccrualWarrantiesIssued,1,6
GEV,SharesOutstanding,87.5,us-gaap,TreasuryStockSharesAcquired,1,6
GEV,TotalDebt,56.25,us-gaap,FinanceLeaseLiability,1,16
GEV,TotalDebt,56.25,us-gaap,OperatingLeaseLiability,1,16
GEV,TotalDebt,56.25,us-gaap,SupplierFinanceProgramObligationDecreaseSettlement,1,16
GEV,TotalDebt,56.25,us-gaap,AssetRetirementObligation,1,10
GEV,TotalDebt,56.25,us-gaap,AssetRetirementObligationsNoncurrent,1,10
GEV,TotalDebt,56.25,us-gaap,RevenueRemainingPerformanceObligation,1,8
GEV,TotalDebt,56.25,us-gaap,SupplierFinanceProgramObligationCurrent,1,8
GEV,TotalDebt,56.25,us-gaap,UnusedCommitmentsToExtendCredit,1,7
GEV,TotalDebt,56.25,us-gaap,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,1,6
GEV,TotalDebt,56.25,us-gaap,ShortTermLeaseCost,1,6
GEV,TotalDebt,56.25,us-gaap,DeferredTaxAssetsTaxCreditCarryforwards,1,4
GEV,TotalDebt,56.25,us-gaap,FinanceLeaseLiabilityCurrent,1,4
GEV,TotalDebt,56.25,us-gaap,FinanceLeaseLiabilityNoncurrent,1,4
GEV,TotalDebt,56.25,us-gaap,OperatingLeaseLiabilityCurrent,1,4
GEV,TotalDebt,56.25,us-gaap,OperatingLeaseLiabilityNoncurrent,1,4
GEV,TotalDebt,56.25,us-gaap,ShortTermBorrowings,1,4
GEV,TotalDebt,56.25,us-gaap,SupplierFinanceProgramObligationIncrease,1,4
GEV,TotalDebt,56.25,us-gaap,ContractWithCustomerLiabilityChangeInTimeframePerformanceObligationSatisfiedRevenueRecognized,1,2
GEV,TotalDebt,56.25,us-gaap,FinanceLeaseWeightedAverageDiscountRatePercent,1,2
GEV,TotalDebt,56.25,us-gaap,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,1,2
BHP,TotalDebt,85.71,ifrs-full,CapitalisationRateOfBorrowingCostsEligibleForCapitalisation,1,33
BHP,TotalDebt,85.71,ifrs-full,DeferredTaxRelatingToItemsChargedOrCreditedDirectlyToEquity,1,24
BHP,TotalDebt,85.71,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,1,24
BHP,TotalDebt,85.71,ifrs-full,Borrowings,1,16
BHP,TotalDebt,85.71,ifrs-full,CurrentLoansReceivedAndCurrentPortionOfNoncurrentLoansReceived,1,16
BHP,TotalDebt,85.71,ifrs-full,CurrentNotesAndDebenturesIssuedAndCurrentPortionOfNoncurrentNotesAndDebenturesIssued,1,16
BHP,TotalDebt,85.71,ifrs-full,LeaseLiabilities,1,16
BHP,TotalDebt,85.71,ifrs-full,NetDebt,1,16
BHP,TotalDebt,85.71,ifrs-full,NoncurrentPortionOfNoncurrentLoansReceived,1,16
BHP,TotalDebt,85.71,ifrs-full,NoncurrentPortionOfNoncurrentNotesAndDebenturesIssued,1,16
BHP,TotalDebt,85.71,ifrs-full,NotesAndDebenturesIssued,1,16
BHP,TotalDebt,85.71,ifrs-full,ShorttermDepositsClassifiedAsCashEquivalents,1,16
BHP,TotalDebt,85.71,ifrs-full,UnusedTaxCreditsForWhichNoDeferredTaxAssetRecognised,1,16
BHP,TotalDebt,85.71,ifrs-full,OtherCurrentBorrowingsAndCurrentPortionOfOtherNoncurrentBorrowings,1,14
BHP,TotalDebt,85.71,ifrs-full,CurrentLeaseLiabilities,1,13
BHP,TotalDebt,85.71,ifrs-full,NoncurrentLeaseLiabilities,1,13
BHP,TotalDebt,85.71,ifrs-full,BorrowingsAdjustmentToInterestRateBasis,1,12
BHP,TotalDebt,85.71,ifrs-full,GrossLeaseLiabilities,1,12
BHP,TotalDebt,85.71,ifrs-full,DefinedBenefitObligationAtPresentValue,1,8
BHP,TotalDebt,85.71,ifrs-full,LoansPayableInDefault,1,8
RIO,TotalDebt,90.0,ifrs-full,BorrowingCostsCapitalised,1,38
RIO,TotalDebt,90.0,ifrs-full,NetDebt,1,36
RIO,TotalDebt,90.0,ifrs-full,LongtermBorrowings,1,32
RIO,TotalDebt,90.0,ifrs-full,KeyManagementPersonnelCompensationShorttermEmployeeBenefits,1,30
RIO,TotalDebt,90.0,ifrs-full,ShorttermBorrowings,1,30
RIO,TotalDebt,90.0,ifrs-full,Borrowings,1,28
RIO,TotalDebt,90.0,ifrs-full,KeyManagementPersonnelCompensationTerminationBenefits,1,27
RIO,TotalDebt,90.0,ifrs-full,CapitalisationRateOfBorrowingCostsEligibleForCapitalisation,1,20
RIO,TotalDebt,90.0,ifrs-full,DeferredTaxRelatingToItemsChargedOrCreditedDirectlyToEquity,1,20
RIO,TotalDebt,90.0,ifrs-full,DiscountedUnguaranteedResidualValueOfAssetsSubjectToFinanceLease,1,20
RIO,TotalDebt,90.0,ifrs-full,NoncurrentPortionOfNoncurrentSecuredBankLoansReceived,1,20
RIO,TotalDebt,90.0,ifrs-full,CurrentLeaseLiabilities,1,16
RIO,TotalDebt,90.0,ifrs-full,NoncurrentLeaseLiabilities,1,15
RIO,TotalDebt,90.0,ifrs-full,ReverseRepurchaseAgreementsAndCashCollateralOnSecuritiesBorrowed,1,13
RIO,TotalDebt,90.0,ifrs-full,CurrentBorrowingsAndCurrentPortionOfNoncurrentBorrowings,1,12
RIO,TotalDebt,90.0,ifrs-full,DebtInstrumentsPercentageContributedToFairValueOfPlanAssets,1,12
RIO,TotalDebt,90.0,ifrs-full,LeaseLiabilities,1,9
RIO,TotalDebt,90.0,ifrs-full,WeightedAverageDurationOfDefinedBenefitObligation,1,6
RIO,TotalDebt,90.0,ifrs-full,CreditDerivativeNominalAmount,1,4
RIO,TotalDebt,90.0,ifrs-full,GrossFinanceLeaseObligations,1,4
PBR-A,Revenue,0.0,ifrs-full,ComprehensiveIncomeAttributableToNoncontrollingInterests,1,59
PBR-A,Revenue,0.0,ifrs-full,ProfitLossAttributableToNoncontrollingInterests,1,59
PBR-A,Revenue,0.0,ifrs-full,Revenue,1,59
PBR-A,Revenue,0.0,ifrs-full,InterestExpenseOnDebtInstrumentsIssued,1,53
PBR-A,Revenue,0.0,ifrs-full,DividendsPaidToNoncontrollingInterestsClassifiedAsFinancingActivities,1,43
PBR-A,Revenue,0.0,ifrs-full,NoncontrollingInterests,1,37
PBR-A,Revenue,0.0,ifrs-full,LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts,1,34
PBR-A,Revenue,0.0,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,27
PBR-A,Revenue,0.0,ifrs-full,BorrowingsInterestRate,1,24
PBR-A,Revenue,0.0,ifrs-full,InterestExpenseIncomeNetDefinedBenefitLiabilityAsset,1,24
PBR-A,Revenue,0.0,us-gaap,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,1,21
PBR-A,Revenue,0.0,us-gaap,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1,21
PBR-A,Revenue,0.0,us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1,21
PBR-A,Revenue,0.0,us-gaap,PaymentsOfDividendsMinorityInterest,1,21
PBR-A,Revenue,0.0,us-gaap,RegulatedOperatingRevenue,1,21
PBR-A,Revenue,0.0,us-gaap,SalesRevenueNet,1,21
PBR-A,Revenue,0.0,ifrs-full,ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,1,20
PBR-A,Revenue,0.0,us-gaap,CashPaidForCapitalizedInterest,1,19
PBR-A,Revenue,0.0,us-gaap,InterestAndDividendsPayableCurrent,1,18
PBR-A,Revenue,0.0,ifrs-full,InterestPaidClassifiedAsFinancingActivities,1,15
PBR-A,Equity,0.0,ifrs-full,Equity,1,68
PBR-A,Equity,0.0,ifrs-full,ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,56
PBR-A,Equity,0.0,ifrs-full,AdjustmentsForUndistributedProfitsOfInvestmentsAccountedForUsingEquityMethod,1,43
PBR-A,Equity,0.0,ifrs-full,InvestmentAccountedForUsingEquityMethod,1,36
PBR-A,Equity,0.0,ifrs-full,DividendsPaidToEquityHoldersOfParentClassifiedAsFinancingActivities,1,34
PBR-A,Equity,0.0,ifrs-full,EquityAndLiabilities,1,34
PBR-A,Equity,0.0,ifrs-full,EquityAttributableToOwnersOfParent,1,34
PBR-A,Equity,0.0,ifrs-full,ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,1,33
PBR-A,Equity,0.0,us-gaap,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1,27
