Ticker,Sector,const_lag1,L1.AdjClosePrice_lag1,L1.NEWS_FINBERT_Negative_Mean_lag1,L1.NEWS_FINBERT_Positive_Mean_lag1,pvalue_lag1,const_lag2,L1.AdjClosePrice_lag2,L1.NEWS_FINBERT_Negative_Mean_lag2,L1.NEWS_FINBERT_Positive_Mean_lag2,L2.AdjClosePrice_lag2,L2.NEWS_FINBERT_Negative_Mean_lag2,L2.NEWS_FINBERT_Positive_Mean_lag2,pvalue_lag2
NVDA,Financial Services,0.6888925348363064,-0.13680170583167467,-2.4302255137733697,-5.679080528813011,0.282696011771219,0.7169391313367924,-0.14155912079731464,-1.8092890287992553,-5.834040274786529,-0.04783146522173071,0.9085538959350294,-0.5970469114177094,0.6206767312284255
NVO,Financial Services,-0.009634331360853388,-0.031849014470526404,0.7757981964191508,-0.9410367167067009,0.7108321027936082,-0.018985487205882206,-0.02824458443146942,1.0893166650088284,-0.09856076397040262,0.02096763596423605,0.21554391959338917,1.8449148174001362,0.8284293131290177
NVS,Industrials,0.3586677314507184,0.1437346545416419,2.591981252427242,0.7712687727433489,0.019382249193152994,0.34480082339204204,0.14429641247988817,2.3690188706100686,0.4280648970540855,0.023738089023938175,-0.38962496243245004,-0.8346544158038056,0.07034969460252097
ORCL,Industrials,0.2796900061622167,0.09436153629888908,0.26318853489322475,-1.1357509816097289,0.8610592032691428,0.30383242319823645,0.10047256435702245,0.07057177001608976,-1.664439435217802,-0.05604077993965002,-0.6160135069415444,-1.0848096849137274,0.9720997033145786
PBR,Financial Services,0.18833656979134408,0.020645279970095763,0.13844856363068242,0.4254820928781031,0.30551214174047964,0.19859491559635106,0.007535978159112137,-0.030198179096006895,0.5952004327125324,-0.023219070045640795,-0.19471737069298892,0.3686048537922655,0.28045561540082703
PEG,Real Estate,0.828428635830029,-0.1801154657014596,-1.7359863158733433,-1.5716374582989596,0.3802329108856529,0.5104222024798615,-0.17234403473249246,-1.3221436844013057,-2.921913507971486,0.10749619260016655,1.3115447136808895,-0.2732164780121326,0.20321997072310582
PEP,Industrials,0.30385794887995216,-0.09692517007579475,-0.4792785903770622,-1.7823367392407679,0.30557819809940046,0.31727723486461745,-0.08556451181160425,-0.6513331773980917,-1.723186729796191,0.054882762655464774,-0.8242618426228734,-0.09851035245355787,0.6196055587659225
PFE,Consumer Defensive,-0.0006683169425166938,0.07563976709367536,0.043872284702804916,0.41800682890143764,0.6411657667955664,-0.0004356298903532284,0.07622075679030116,-0.19190767792630728,0.414703670269739,-0.034560250856358124,-0.4238099411380018,0.0297579681761924,0.8152106310164597
PG,Consumer Defensive,0.3059538111676134,-0.02843090335202443,-0.2431775022477673,1.0908477747989207,0.6652159489349089,0.3166215810802699,-0.03749998846450575,-0.25189427804668246,1.0897785231152095,-0.12214215615981945,0.4837734360188597,1.1288576341826668,0.8792419608624127
PLD,Basic Materials,-0.5868423655256904,-0.17221485186593236,-1.184623363117201,1.3309256857724163,0.8509816340751347,-0.5311544016594912,-0.14732381603379424,-5.56727504662157,0.16882309040057947,0.18704992035312462,-7.045469509810826,-0.9960732751936002,0.7512562339129085
PM,Industrials,0.8764013453412639,-0.12154212737808172,1.0817893908827538,0.792864712327052,0.7571425654120518,0.9662119430737237,-0.12745380820756655,0.1781531572338193,-0.7797971833988423,-0.09523943405515312,-1.7399606903183402,-2.971517194964194,0.47701915347597157
PSA,Industrials,1.9181851362975868,-0.23289938977140584,1.7486415871453813,2.2753907217232063,0.9625757245299607,1.7380702625987616,-0.2050602959092111,5.845904985716523,-3.877686205179184,0.042772231220885124,9.50460644702417,-8.174382716167804,0.8384703568204941
