WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2021-09-03,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,29932941071.311855,4078199734.3332,5556610873.561322,10030313536.73553,95592896281.54057,276948644008.91785,102662741235.04826,27405174848.7284,27066608095.71418
2021-09-10,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,30048011226.45761,4084757152.9825525,5540561706.096309,9959241130.057468,95639352056.1839,276993455129.7113,102615650509.82211,27460868789.868042,26918325225.132874
2021-09-17,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,30148451622.74639,4080561935.444292,5517726592.36318,9878762906.335651,95685450672.74362,277030401312.99854,102558367770.76515,27488709253.48099,26810467775.976387
2021-09-24,CMCSA,28546000000.0,3738000000.0,5507000000.0,10106000000.0,94935000000.0,277004000000.0,103751000000.0,27046000000.0,29314000000.0,30232401475.48994,4064385683.7671857,5487430900.838792,9789731613.62989,95732548023.31671,277054557842.016,102484086455.08768,27480238802.535538,26748528462.76025
2021-10-01,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0
2021-10-08,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30344161034.74887,3991706751.679431,5402177493.690774,9589573858.482613,95834632646.1981,277045992421.9564,102259200967.73369,27323263746.702065,26782358396.485096
2021-10-15,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30372896910.85115,3935928868.2938943,5348379927.22353,9481071162.021631,95889152610.54643,277010557149.96936,102106378420.60551,27174214294.906994,26877012838.10074
2021-10-22,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30386994582.582012,3869619544.819736,5289442081.277797,9369262928.537775,95943736692.98795,276956905577.89264,101932120545.9535,26987764234.73943,27015355805.006058
2021-10-29,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30389241004.21662,3794731976.233301,5227198736.533104,9255920175.95177,95996561693.46573,276887249099.5798,101741015531.1158,26771826156.324036,27190779777.360184
2021-11-05,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30382423130.030155,3713219357.5109363,5163484673.668982,9142813922.184334,96045804411.92282,276803799108.8845,101537651563.43044,26534312649.78545,27396677235.322243
2021-11-12,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30369327914.297783,3627034883.6289864,5100134673.364956,9031715185.15619,96089641648.30228,276708766999.66064,101326616830.23549,26283136305.24833,27626440659.05137
