WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2023-12-15,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,93746325687.85963,6118730301.04271,7782911328.836126,9386207494.061039,88479139513.47552,274095854672.85208,66494960626.29471,79506637199.0686,100645170503.58545
2023-12-22,UNH,92361000000.0,5841000000.0,8526000000.0,9533000000.0,84494000000.0,282063000000.0,63369000000.0,91905000000.0,114179000000.0,94064156385.50682,5832428503.772106,7728688968.241423,9067336547.39357,88652595170.85023,273791228063.35922,66951923844.06046,78834097878.71283,99731590686.5345
2023-12-29,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0
2024-01-05,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,94835673229.67068,4982155311.009798,7665840170.232165,8169704828.169863,88783643269.51387,273907607777.99762,67942580782.84846,78347602276.87712,98642600911.50291
2024-01-12,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,95282231027.35732,4428633232.842022,7657823717.361898,7601873210.421061,88742582894.09229,274330356035.39722,68469102690.122795,78542880728.42981,98479303225.70747
2024-01-19,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,95756537909.52505,3813929630.2264752,7662719502.889103,6978406125.828586,88643068949.9635,274952266245.94946,69008013421.53542,78985990700.02837,98533943581.56384
2024-01-26,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,96248458392.63907,3157540367.8929586,7678296388.313675,6318204553.46743,88495351513.3558,275737359883.40485,69552760676.79875,79640087537.04308,98776358618.02206
2024-02-02,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,96747856993.16457,2478961310.5712748,7702323235.135517,5640169472.412585,88309680660.49745,276649658421.51416,70096792155.62521,80468326584.84421,99176384974.0323
2024-02-09,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,97244598227.56664,1797688322.9912252,7732568904.854528,4963201861.73904,88096306467.61673,277653183334.02795,70633555557.72722,81433863188.80208,99703859288.54468
2024-02-16,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,97728546612.31049,1133217269.8826118,7766802258.970612,4306202700.521791,87865479010.94188,278711956094.69666,71156498582.81721,82499852694.28697,100328618200.50926
2024-02-23,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,98189566663.86127,505044015.97523665,7802792158.9836645,3688072967.835826,87627448366.70123,279789998177.2712,71659068930.6076,83629450446.66917,101020498348.8762
2024-03-01,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,98617522898.68416,-67335574.00109863,7838307466.393588,3127713642.7561398,87392464611.12302,280851331055.5019,72134714300.81078,84785811791.31897,101749336372.59561
2024-03-08,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,99002279833.24431,-564425635.3165917,7871117042.700284,2644025704.357722,87170777820.4355,281859976203.1395,72576882393.13919,85932092073.60666,102484968910.61757
2024-03-15,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,99333701984.00688,-966730303.2414408,7898989749.40365,2255910131.7155643,86972638070.86699,282779955093.9347,72979020907.30524,87031446638.90254,103197232601.8922
2024-03-22,UNH,94427000000.0,5455000000.0,7689000000.0,8663000000.0,88756000000.0,273720000000.0,67435000000.0,78437000000.0,99054000000.0,99601653867.43706,-1254753713.045844,7919694448.00359,1982267903.9046602,86808295438.64572,283575289201.63794,73334577543.0214,88047030832.57689,103855964085.36964
2024-03-29,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0
2024-04-05,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99910174433.26053,-1416078959.3199537,7931434264.7000265,1848051310.6815693,86619982150.41304,284659297724.81726,73882169302.92177,89688249443.7879,104898596720.3513
2024-04-12,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99951889359.18208,-1287023026.0051448,7922561092.639783,1989542373.0493286,86604393562.38794,284943147660.0699,74075699776.34036,90292634295.53954,105260689563.46332
2024-04-19,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99932426504.8278,-1038970295.0008602,7906703332.16263,2249637635.808231,86639366227.68272,285092703851.7836,74225639069.77765,90770749644.09966,105525633581.99371
2024-04-26,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99863067597.26082,-689058861.2523868,7886183831.611926,2611501547.6632314,86723032138.05554,285139120345.9847,74340034832.7556,91138190578.31291,105701783828.60019
2024-05-03,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99755094363.5442,-254426819.70501184,7863325439.331031,3058298557.319283,86853523285.26437,285113551188.69885,74426934714.79605,91410552187.02403,105797495355.94043
2024-05-10,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99619788530.74112,247787734.6959778,7840451003.663301,3573193113.4813395,87028971661.06734,285047150425.9522,74494386365.42097,91603429559.0777,105821123216.67212
2024-05-17,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99468431825.91467,800446707.0052944,7819883372.952097,4139349664.8543553,87247509257.22243,284971072103.77045,74550437434.15222,91732417783.31863,105781022463.45294
2024-05-24,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99312305976.12799,1386412002.2776523,7803945395.540777,4739932660.143283,87507268065.48778,284916470268.1798,74603135570.51175,91813111948.59155,105685548148.94058
2024-05-31,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99162692708.44417,1988545525.5677636,7794959919.772699,5358106548.053079,87806380077.62141,284914498965.2062,74660528424.02144,91861107143.7411,105543055325.79272
2024-06-07,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,99030873749.92635,2589709181.930341,7795249793.991225,5977035777.288694,88142977285.3814,284996312240.8754,74730663644.2032,91891998457.61203,105361899046.66705
2024-06-14,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,98928130827.63763,3172764876.4200964,7807137866.539711,6579884796.555084,88515191680.52576,285193064141.21344,74821588880.57895,91921380979.04901,105150434364.22125
2024-06-21,UNH,99796000000.0,-1409000000.0,7931000000.0,1842000000.0,86688000000.0,284210000000.0,73637000000.0,88942000000.0,104431000000.0,98865745668.64114,3720574514.0917463,7832946985.761517,7149818054.557202,88921155254.81262,285535908712.24634,74941351782.67058,91964849796.89677,104917016331.113
2024-06-28,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0
2024-07-05,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,98903658167.91992,4645527845.341478,7934596189.265409,8127001626.873546,89825689394.19586,286773653302.706,75296785246.24734,92151634813.69728,104416621674.5475
2024-07-12,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,99005414995.17699,5010142985.880424,8008940560.235545,8521020110.308344,90313512860.90768,287665828927.4185,75531775491.72563,92297390009.30275,104159642662.4511
2024-07-19,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,99150447923.68991,5314454963.522984,8094214551.2550955,8855659170.72001,90813591309.99284,288698648433.3975,75794242770.90608,92462109494.62447,103900705522.41399
2024-07-26,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,99328934395.37732,5563073320.175306,8186599600.668751,9134522528.52416,91317045651.30873,289838233379.90265,76075459118.2599,92632637177.47041,103641452813.13928
2024-08-02,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,99531051852.15793,5760607597.74354,8282277146.821198,9361213904.136414,91814996794.71268,291050705326.19385,76366696568.25838,92795816965.64865,103383527093.33018
2024-08-09,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,99746977735.95042,5911667338.133832,8377428628.057128,9539337017.972382,92298565650.06209,292302185831.5309,76659227155.37267,92938492766.9672,103128570921.68988
2024-08-16,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,99966889488.6735,6020862083.252333,8468235482.721228,9672495590.447681,92758873127.21432,293558796455.1736,76944322914.07408,93047508489.23409,102878226856.92154
2024-08-23,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,100180964552.2458,6092801375.00519,8550879149.158188,9764293341.977934,93187040136.02678,294786658756.38184,77213255878.83377,93109708040.25732,102634137457.72832
2024-08-30,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,100379380368.58606,6132094755.298551,8621541065.712698,9818333992.97875,93574187586.35677,295951894294.41547,77457298084.12302,93111935327.84497,102397945282.81339
2024-09-06,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,100552314379.61293,6143351766.038565,8676402670.729445,9838221263.86575,93911436388.06172,297020624628.53424,77667721564.41304,93041034259.80502,102171292890.87991
2024-09-13,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,100689944027.24507,6131181949.131376,8711645402.553118,9827558875.054546,94189907450.999,297958971317.99805,77835798354.17506,92883848743.94553,101955822840.63107
2024-09-20,UNH,98855000000.0,4216000000.0,7875000000.0,7670000000.0,89359000000.0,286056000000.0,75098000000.0,92038000000.0,104670000000.0,100782446753.4012,6100194846.48314,8723450699.528408,9789950546.960756,94400721685.02596,298733055922.0667,77952800487.88031,92627222688.07451,101753177690.77005
2024-09-27,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0
2024-10-04,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100796692135.50049,5999853889.44743,8663035086.318876,9648453869.02147,94587234904.01855,299664106767.38715,78002043612.61214,91769540686.52489,101393806806.4674
2024-10-11,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100722255234.52298,5937600746.028197,8592539116.861177,9552630446.608664,94565405298.13942,299820406065.13446,77937076798.2217,91181269150.43153,101245613066.09203
2024-10-18,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100610332298.2282,5870731738.804398,8502055594.009328,9445990939.778673,94480861681.66049,299811109390.4777,77826619716.94035,90519125893.49716,101127308214.23688
2024-10-25,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100474566327.77681,5801738036.838126,8397128020.145761,9332996555.548576,94344954553.87964,299669428240.6527,77682192528.87988,89809051417.49902,101045781686.26506
2024-11-01,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100328600324.3295,5733110809.191475,8283299897.6529045,9218108500.935457,94169034414.09477,299428574112.895,77515315394.152,89076986224.21431,101007922917.53958
2024-11-08,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100186077289.04695,5667341224.9265375,8166114728.913187,9105787982.956398,93964451761.60374,299121758504.44037,77337508472.86838,88348870815.4203,101020621343.42352
2024-11-15,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100060640223.08986,5606920453.105408,8051116016.30904,9000496208.628483,93742557095.70445,298782192912.52454,77160291925.14075,87650645692.89418,101090766399.2799
2024-11-22,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,99965932127.61888,5554339662.79018,7943847262.222891,8906694384.968788,93514700915.69478,298443088834.3832,76995185911.08086,87008251358.41321,101225247520.47183
2024-11-29,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,99915596003.79472,5512090023.042947,7849851969.037169,8828843718.994406,93292233720.87259,298137657767.2521,76853710590.80042,86447628313.7546,101430954142.3623
2024-12-06,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,99923274852.77805,5482662702.925803,7774673639.134303,8771405417.722412,93086506010.53577,297899111208.3669,76747386124.41113,85994717060.69557,101714775700.3144
2024-12-13,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100002611675.72957,5468548871.500844,7723855774.896726,8738840688.169895,92908868283.98224,297760660654.96344,76687732672.02472,85675458101.01338,102083601629.69116
2024-12-20,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100167249473.80994,5472239697.830161,7702941878.706862,8735610737.35393,92770671040.50984,297755517604.27734,76686270393.75291,85515791936.48523,102544321365.85567
2024-12-27,UNH,100820000000.0,6055000000.0,8708000000.0,9729000000.0,94535000000.0,299309000000.0,78010000000.0,92258000000.0,101565000000.0,100430831248.17986,5496226350.975848,7717475452.947144,8766176772.291603,92683264779.41646,297916893553.54425,76754519449.70743,85541659068.88835,103103824344.17091
2025-01-03,UNH,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0
2025-01-10,UNH,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0,101303904597.51123,5613607106.206947,7872434354.822385,8944166732.170485,92702584007.13574,298860191241.1511,77141627944.64825,86243176880.83379,104541511882.60172
2025-01-17,UNH,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0,101907717377.27513,5703315299.869978,8008198682.669358,9086263699.191566,92810151328.00864,299637392775.58746,77455902143.29361,86907238459.34886,105402119996.8177
2025-01-24,UNH,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0,102599116542.9335,5805947503.504614,8170088481.370502,9251502736.126041,92970193295.38104,300571672902.16986,77830717195.48338,87733655132.74086,106326358461.38547
2025-01-31,UNH,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0,103358780298.12807,5915326639.626379,8347899248.7554035,9430095678.036701,93172201242.01532,301625099919.7589,78249967700.7649,88684897298.20532,107289761395.04239
2025-02-07,UNH,100807000000.0,5543000000.0,7773000000.0,8835000000.0,92658000000.0,298278000000.0,76904000000.0,85779000000.0,103769000000.0,104167386846.5006,6025275630.750797,8531426482.653648,9612254359.986343,93405666500.67383,302759742127.2154,78697548258.6855,89723435352.93787,108267862916.52592
