WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2022-05-27,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,14089327143.6984,1914544031.6547227,3677046205.439807,4842298252.064915,15208418384.16866,143143454318.8537,73072952357.24843,27906825085.428066,33521339137.079723
2022-06-03,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,14203467654.471098,1607515122.3337479,3565212675.015098,4515130796.679299,15061531767.757109,143177445844.06107,73071830611.34901,28151512265.96913,33756946420.86357
2022-06-10,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,14314002015.062643,1343142821.174179,3467935188.8940263,4233378920.8014297,14927771209.417404,143203812590.70514,73062811109.95306,28397459321.51853,33980810194.783348
2022-06-17,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,14416833405.898,1133230571.509625,3388369847.4413276,4010080947.409876,14811912120.866606,143217438142.86014,73040257245.78197,28640380278.254593,34182036413.10322
2022-06-24,ABBV,13538000000.0,4490000000.0,4717000000.0,7530000000.0,16283000000.0,143211000000.0,73474000000.0,26509000000.0,32521000000.0,14507865007.402134,989581816.6736951,3329672751.02174,3858275199.483209,14718729913.821785,143213206084.6003,72998532411.55714,28875989162.355637,34349731030.087376
2022-07-01,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0
2022-07-08,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14639308104.586905,944375458.5532371,3286659494.770941,3817025970.8599315,14618371035.481138,143132028591.35968,72836098081.665,29308744659.617733,34543514606.22882
2022-07-15,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14678525203.93952,1042946104.3224608,3303566335.849786,3928052929.6471205,14613984653.79638,143052801033.8847,72710563438.43886,29501026378.645794,34563207448.65579
2022-07-22,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14703553721.304853,1208036743.0278146,3343787423.7818527,4111512992.8667936,14637855732.839727,142951151621.00668,72556207530.04141,29676266236.772865,34536576456.286385
2022-07-29,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14717296079.929918,1427972180.389441,3405389659.1124616,4354838277.024178,14687999150.505188,142829914646.1571,72373841816.19243,29833885313.687645,34468119558.1261
2022-08-05,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14722654703.061718,1691077222.127484,3486439942.386932,4645460898.624497,14762429784.686764,142691924402.76752,72164277756.61171,29973304689.0788,34362334683.180435
2022-08-12,ABBV,14583000000.0,924000000.0,3295000000.0,3791000000.0,14653000000.0,143186000000.0,72932000000.0,29100000000.0,34473000000.0,14722532013.947271,1985676673.9620872,3585005174.1505823,4970812974.172982,14859162513.27846,142540015184.2696,71928326811.01907,30093945442.635025,34223719760.454865
